id_bien;No voie;B/T/Q;Type de voie;Voie;Nombre pieces principales;Surface Carrez du 1er lot;Surface reelle bati;Type local;code_dep_com
33269;9;;RUE;JACQUES VERNIOL;3;53.77;53;Appartement;95424
33270;2;;RUE;DES TUILERIES;3;58.43;59;Appartement;95427
33271;16;;RUE;PAUL CEZANNE;5;98.45;101;Maison;95480
33272;45;;RUE;DE MONTMORENCY;2;43.02;45;Appartement;95539
33273;12;;SQ;JULES FERRY;2;43.57;43;Appartement;95582
33274;3;;AV;PIERRE KOENIG;4;67.65;68;Appartement;95585
33275;65;;RUE;DE LA FONTAINE;4;23.0;93;Appartement;95594
33276;31;;RUE;DE L EGLISE;2;27.95;47;Appartement;95607
33277;2;;PL;DE LA SEINE;3;73.11;72;Appartement;95607
33278;20;;RUE;DOCTEURS DARENE;4;84.4;100;Appartement;95652
33279;6680;F;;PAYS MELE;2;32.56;38;Appartement;97213
33280;5160;;;HABITATION DESFOURNEAUX;4;83.28;79;Maison;97224
33281;5849;F;RUE;BETHLEEM;3;63.56;65;Appartement;97229
33282;45;;;SAINT MICHEL;4;83.75;76;Maison;97307
33283;12;;RUE;JUAN DE NOVA;2;46.31;46;Appartement;97408
33284;7;;RUE;DES SAPHIRS;2;59.12;50;Appartement;97415
33285;19;;BD;DU QUATORZE JUILLET;4;100.19;100;Appartement;10387
33286;5013;;;LE VILLAGE;3;99.88;80;Appartement;26247
33287;63;;RUE;SAINT GERMAIN;5;90.99;90;Appartement;27229
33288;2;;RUE;FRANKLIN D ROOSEVELT;1;22.45;23;Appartement;27229
33289;13;;RUE;DU FAUBOURG GUILLAUME;2;30.29;39;Appartement;28085
33290;38;;RUE;JEAN DUPLESSIS;1;33.09;33;Maison;44012
33291;6;;RUE;DE LA TOSCA;4;80.98;80;Maison;44020
33292;17;;DOM;LES ECUREUILS;3;58.82;58;Maison;44154
33293;41;;RUE;DE LA MARNE;3;59.31;60;Appartement;51108
33294;4;;RUE;LOUIS CHAUMONTEL;6;80.0;185;Appartement;74010
33295;28;;BD;PEREIRE;3;60.0;64;Appartement;75117
33296;28;;BD;PEREIRE;3;60.3;64;Appartement;75117
33297;237;;RUE;DE CRIMEE;1;16.14;14;Appartement;75119
33298;593;;RUE;DU BAS MOULIN;4;81.81;85;Appartement;77152
33299;25;;RUE;DU DOCTEUR LOUIS MARCON;2;48.04;43;Appartement;83009
33300;23;;AV;DU PORT;2;51.01;34;Appartement;83112
33301;64;;AV;DU MARAIS;1;23.0;23;Appartement;85226
33302;25;;RUE;REVERSELEUX;2;31.1;30;Appartement;91223
33303;6;;AV;LEON BRY;2;44.68;58;Appartement;93032
33304;107;;AV;DES SCIENCES;1;30.83;31;Appartement;93047
33305;68;;RTE;DE DOMONT;4;69.55;69;Appartement;95229
33306;17;;RES;DU PARC DE LA FAISANDERIE;3;56.61;56;Appartement;95313
33307;5041;B;;LES PLAINES;1;17.14;17;Appartement;04094
33308;25;;RUE;PASTEUR;2;34.97;35;Appartement;05023
33309;5725;;;LES ILES;1;28.32;28;Appartement;05161
33310;41;;RUE;ANATOLE FRANCE;1;46.55;45;Appartement;06027
33311;1;;RUE;FRANCOIS REBUFFEL;2;56.21;71;Appartement;06030
33312;70;;AV;GENERAL DE GAULLE;1;22.2;16;Maison;06032
33313;109;;BD;DE CESSOLE;2;50.12;43;Appartement;06088
33314;136;;BD;GAMBETTA;3;54.49;60;Appartement;06088
33315;13;;BD;PARC IMPERIAL;3;54.22;72;Appartement;06088
33316;30;;AV;DE LA BORNALA;1;21.01;20;Appartement;06088
33317;3;;RUE;DES DEUX FRERES FUNEL;3;65.85;55;Appartement;06158
33318;9001;;CITE;LA LAUPIE;4;80.74;75;Appartement;07042
33319;55;;RUE;MARCEL DEFRANCE;2;51.79;54;Appartement;10081
33320;111;;RUE;THIERS;3;48.34;48;Appartement;10333
33321;2;;ALL;DES ARCADES;2;51.84;51;Appartement;10333
33322;25;;RUE;LAMORICIERE;1;105.19;103;Appartement;10362
33323;36;;BD;BLANQUI;3;56.65;57;Appartement;10387
33324;13;;RUE;LOUIS DUMONT;4;64.78;64;Appartement;10387
33325;99;;AV;MAJOR GEN GEORGES VANIER;1;28.28;28;Appartement;10387
33326;1;;RUE;JULES ENFROY;3;65.64;66;Appartement;10387
33327;1;;AV;P CASSAGNAVERE;1;25.6;27;Appartement;14715
33328;1;;RUE;MARTIN SIEMENS;3;54.06;54;Appartement;18033
33329;9002;;PL;DE L HOTEL DE VILLE;3;73.04;72;Appartement;22168
33330;25;;RUE;DE LA PETITE HOLLANDE;3;66.97;65;Appartement;25388
33331;3;;RUE;BRIFFAUT;3;54.57;58;Appartement;26362
33332;45;;AV;VICTOR HUGO;3;76.16;74;Appartement;26362
33333;16;;RES;L'ORTU DI L'OSU;3;73.65;76;Appartement;2A139
33334;1455;;CHE;DE LAGARAUD;4;85.99;87;Maison;30028
33335;7;;BD;TALABOT;1;71.83;38;Appartement;30132
33336;134;;RUE;MARIUS DUBOIS;2;46.07;46;Appartement;30189
33337;18;;RUE;DHUODA;1;20.27;20;Appartement;30189
33338;16;;RUE;BEC DE LIEVRE;1;19.54;20;Appartement;30189
33339;10;;BD;AMIRAL COURBET;1;21.01;20;Appartement;30189
33340;19;B;RUE;FLAMANDE;2;48.69;53;Appartement;30189
33341;1;;RUE;DES CEDRES;2;37.6;38;Appartement;30334
33342;14;;AV;DU GENERAL DE GAULLE;2;30.14;30;Appartement;31069
33343;2;;RUE;MARIE CURIE;4;86.24;85;Appartement;31506
33344;9;;RUE;DES QUATRE BILLARDS;1;17.75;18;Appartement;31555
33345;10;;RUE;DE CHATEAUDUN;1;15.55;19;Appartement;31555
33346;176;;AV;DE LA GLOIRE;5;87.83;89;Appartement;31555
33347;32;;RUE;DU GENERAL CREMER;3;56.21;57;Maison;33039
33348;134;;CRS;DE L YSER;1;24.31;25;Appartement;33063
33349;32;;RUE;DES BOUVIERS;3;57.5;50;Appartement;33063
33350;60;;RUE;DE MADRID;3;57.02;59;Appartement;33063
33351;63;;RUE;POYENNE;3;64.2;64;Appartement;33063
33352;1;;RUE;JEAN ZAY;1;16.94;16;Appartement;33119
33353;13;;CRS;DU GENERAL DE GAULLE;4;76.99;76;Appartement;33192
33354;22;;ALL;DE BOURDETTE;2;50.88;50;Appartement;33311
33355;61;;RUE;BOURBAKI;1;29.81;31;Appartement;33522
33356;690;;CRS;DE LA LIBERATION;1;20.62;21;Appartement;33522
33357;9000;;ALL;MARIE DUFAURE CAZAUX;3;71.83;72;Maison;33529
33358;3;;RUE;VICTOR HUGO;2;44.81;45;Appartement;33529
33359;30;;RUE;MICHEL LABARTHE;4;71.05;73;Appartement;33529
33360;2;;IMP;MARIE GALANTE;2;22.68;22;Appartement;34003
33361;3;;RUE;DE LA COURETTE;1;27.08;26;Appartement;34003
33362;101;;AV;DU PDT WILSON;3;59.42;59;Appartement;34032
33363;124;;AV;GEORGES CLEMENCEAU;2;30.73;30;Appartement;34032
33364;32;;QUAI;VOLTAIRE;2;44.17;43;Appartement;34108
33365;10;;RUE;DE LA REPUBLIQUE;3;46.71;60;Appartement;34213
33366;41;;RUE;MONTMORENCY;3;60.94;62;Appartement;34301
33367;26;;RUE;DE GAEL;2;55.1;56;Appartement;35188
33368;7;;RUE;SEBASTIEN CHAUVIGNE;3;62.21;62;Appartement;35195
33369;8;;RUE;PIERRE LEGAVRE;1;33.19;31;Appartement;35288
33370;3;;RUE;JOSEPH AUBERT;3;59.4;63;Appartement;35347
33371;3;;RUE;MESSAGER;4;69.0;70;Appartement;37122
33372;13;;CHE;DU RIF TALON;2;52.38;52;Appartement;38111
33373;5286;;;MONTAGNE DU PLEYNET;1;25.04;25;Appartement;38163
33374;20;;RUE;DE LA BASTILLE;3;53.52;54;Appartement;38169
33375;18;;AV;ALSACE LORRAINE;6;205.98;190;Appartement;38185
33376;6;;RUE;VOLTAIRE;1;18.75;12;Appartement;38185
33377;29;B;CRS;JEAN JAURES;4;110.76;101;Appartement;38185
33378;5571;;RES;LES BALCONS DE LA SAGNE;1;24.32;24;Appartement;38191
33379;9;;RUE;DES BANCHETS;3;46.6;50;Appartement;38253
33380;4;;CHE;DES MOIRONDS;4;88.13;88;Maison;38474
33381;49;;RUE;DE L ISLE;2;52.5;50;Appartement;38565
33382;3;;RUE;DES MARAICHERS;2;54.73;55;Appartement;40088
33383;3;;AV;DU MARECHAL JUIN;3;67.55;67;Appartement;41018
33384;14;;RUE;DENIS DUPONT;2;42.94;44;Appartement;41018
33385;7;;PL;JEAN MOULIN;3;74.99;78;Appartement;42218
33386;21;;PL;DU MARCHE COUVERT;2;45.27;57;Appartement;43157
33387;17;;;LA BASSE GAGNERIE;2;47.29;49;Maison;44032
33388;2;;AV;ALSACE LORRAINE;2;48.19;48;Appartement;44055
33389;20;;AV;CAMILLE CLAUDEL;2;45.94;44;Appartement;44055
33390;4;;RUE;DE LA ROSIERE D ARTOIS;1;36.68;25;Appartement;44109
33391;7;B;BD;ALLARD;2;44.4;55;Appartement;44109
33392;155;;RUE;PAUL BELLAMY;1;38.51;30;Appartement;44109
33393;17;;RUE;BEETHOVEN;3;56.44;58;Appartement;44109
33394;1;;AV;DE LA CHAPELLE;3;72.95;72;Appartement;44132
33395;8;B;RUE;DES FRERES GRIMM;4;87.13;90;Maison;44162
33396;9011;;RTE;DE LA HAIE;2;26.26;26;Appartement;44172
33397;30;;RUE;DE CAMBRAI;5;146.06;118;Maison;45232
33398;10;;BD;DE QUEBEC;4;86.65;85;Appartement;45234
33399;1;;RUE;ST YVES;3;72.3;68;Appartement;45234
33400;2;B;RUE;LISBONNE;1;17.49;22;Appartement;47001
33401;5335;;;PRE HAUT - AUMONT AUBRAC;2;33.1;33;Maison;48009
33402;7;;AV;MAL LECLERC;2;24.5;25;Appartement;50066
33403;5;;AV;DELAVILLE;5;91.5;99;Appartement;50129
33404;17;;RUE;DES SORBIERS;1;30.14;30;Appartement;50502
33405;65;;RUE;PASTEUR;3;53.5;53;Appartement;51029
33406;65;;RUE;DE COURCELLES;1;26.05;24;Appartement;51454
33407;86;;RUE;PIERRE BROSSOLETTE;1;33.83;33;Appartement;51454
33408;116;;RUE;PONSARDIN;1;16.79;14;Appartement;51454
33409;73;;RUE;PONSARDIN;1;28.24;28;Appartement;51454
33410;8;;BD;DE L'EUROPE;4;84.81;85;Appartement;51662
33411;16;;RUE;EDOUARD DREUX;2;50.81;50;Appartement;54323
33412;15;;RUE;DE VERDUN;3;103.56;102;Appartement;54580
33413;7;;RUE;GUYOMARD;2;36.47;36;Appartement;56098
33414;37;;AV;DE LA PERRIERE;1;33.0;30;Appartement;56121
33415;14;B;RUE;DE LILLE;2;31.65;31;Appartement;56186
33416;50;;CHE;DES CRIEURS;4;88.4;91;Appartement;59009
33417;291;;RUE;NESTOR LONGUE EPEE;10;350.13;352;Maison;59071
33418;7;;RUE;LADRIERE;3;66.23;65;Appartement;59350
33419;80;;RUE;SAINT ANDRE;2;58.01;58;Appartement;59350
33420;28;;RUE;DE LA CLEF;2;66.83;70;Appartement;59350
33421;11;;RUE;DE BAPAUME;1;27.42;28;Appartement;59350
33422;162;;RUE;DU GENERAL DE GAULLE;3;66.34;66;Appartement;59368
33423;64;;RUE;DE L ABBE BONPAIN;3;57.19;58;Appartement;59378
33424;68;A;RUE;BERQUIER;3;68.97;68;Appartement;59426
33425;9;;RUE;MILN;3;110.0;98;Appartement;59512
33426;4;;RUE;DU HAUT VINAGE;3;61.0;66;Appartement;59599
33427;62;;RUE;JEAN BART;4;85.61;90;Appartement;59646
33428;61;;RUE;DE LA CHEVALERIE;3;79.84;77;Appartement;60139
33429;2;;RUE;JOSEPH LEPRINCE;1;14.01;14;Appartement;60159
33430;22;;RUE;DU HARLAY;2;52.2;25;Appartement;60159
33431;1;;RUE;POIDEVIN;4;46.8;62;Appartement;60509
33432;36;;RUE;DE LA REDOUTE;1;32.01;32;Appartement;62160
33433;3;;CHE;DU RAVIN;5;104.08;106;Maison;69088
33434;1166;;QUAI;PIERRE DUPONT;5;132.61;120;Maison;69168
33435;37;;AV;DU DAUPHINE;4;84.41;82;Maison;69282
33436;5;;RUE;CLAUDE BERRI;4;101.49;99;Appartement;69290
33437;28;;QUAI;SAINT ANTOINE;5;138.89;130;Appartement;69382
33438;10;;MTE;DU CHEMIN NEUF;3;57.31;70;Appartement;69385
33439;92;;BD;DE L'EUROPE;4;79.74;81;Appartement;69388
33440;18;;RUE;DE LA CLAIRE;1;29.13;29;Appartement;69389
33441;2;;RUE;TISSOT;2;54.13;46;Appartement;69389
33442;4;;RUE;DU FOURNIL;5;126.84;116;Appartement;70116
33443;54;B;;GRANDE RUE;3;70.29;71;Appartement;71076
33444;237;;AV;RUBILLARD;1;18.84;18;Appartement;72181
33445;13;;RUE;LIONEL ROYER;2;54.36;54;Appartement;72181
33446;91;;RUE;DU BOURG BELE;2;54.41;53;Appartement;72181
33447;486;;RTE;DE LA CAILLE;2;44.16;43;Appartement;74006
33448;9;;RUE;JULES VERNE;3;65.76;64;Appartement;74012
33449;171;;RUE;VICTOR HUGO;3;63.43;62;Appartement;74123
33450;808;;RTE;DE RAMPONNET;3;72.33;73;Appartement;74176
33451;301;;RUE;DES GENEVRIERS;3;66.88;67;Appartement;74213
33452;13;;RUE;SAINT GERMAIN L AUXERROIS;2;25.14;22;Appartement;75101
33453;17;;RUE;DU ROULE;3;35.46;30;Appartement;75101
33454;16;;RUE;SAINTE APOLLINE;2;29.94;34;Appartement;75102
33455;19;;RUE;CHAPON;2;51.96;52;Appartement;75103
33456;3;;RUE;DES BLANCS MANTEAUX;2;39.4;45;Appartement;75104
33457;16;;RUE;CHARLEMAGNE;3;58.23;50;Appartement;75104
33458;22;;RUE;SAINT PAUL;4;98.54;98;Appartement;75104
33459;5;;RUE;SAULNIER;4;63.99;60;Appartement;75109
33460;22;;RUE;YVES TOUDIC;5;121.23;121;Appartement;75110
33461;48;;QUAI;DE JEMMAPES;1;16.26;16;Appartement;75110
33462;65;;RUE;DU FBG DU TEMPLE;3;44.89;45;Appartement;75110
33463;212;;RUE;LA FAYETTE;1;4.34;27;Appartement;75110
33464;8;;RUE;DESARGUES;1;20.55;18;Appartement;75111
33465;16;;CITE;GRISET;1;17.72;18;Appartement;75111
33466;64;;RUE;OBERKAMPF;2;25.28;26;Appartement;75111
33467;120;;RUE;OBERKAMPF;1;19.1;15;Appartement;75111
33468;38;;RUE;DE LA FOLIE REGNAULT;1;14.9;11;Appartement;75111
33469;40;;RUE;DU RENDEZ VOUS;2;45.82;46;Appartement;75112
33470;124;;RUE;DE PICPUS;5;88.96;89;Appartement;75112
33471;9;;VLA;DE SAINT MANDE;2;45.85;45;Appartement;75112
33472;26;;RUE;CLAUDE TILLIER;1;29.75;29;Appartement;75112
33473;73;;AV;LEDRU ROLLIN;2;42.52;41;Appartement;75112
33474;2;;AV;EMILE BERGERAT;5;181.69;182;Appartement;75116
33475;28;;AV;FOCH;1;27.56;30;Appartement;75116
33476;134;;AV;DE MALAKOFF;1;18.64;19;Appartement;75116
33477;14;;RUE;PAUL VALERY;1;38.53;40;Appartement;75116
33478;53;;RUE;BOISSIERE;2;47.34;40;Appartement;75116
33479;22;B;RUE;DE LUBECK;5;119.0;116;Appartement;75116
33480;35;;RUE;DE CHAILLOT;2;27.5;41;Appartement;75116
33481;42;;RUE;SAINT FERDINAND;2;61.75;56;Appartement;75117
33482;3;;VLA;LAUGIER;2;28.25;29;Appartement;75117
33483;39;;RUE;DE CHAZELLES;1;32.84;30;Appartement;75117
33484;13;;RUE;LEON COGNIET;6;118.8;118;Appartement;75117
33485;9;;RUE;BIOT;1;22.32;16;Appartement;75117
33486;88;;RUE;TRUFFAUT;2;22.35;27;Appartement;75117
33487;21;B;RUE;JEAN LECLAIRE;3;70.05;66;Appartement;75117
33488;105;;AV;DE SAINT OUEN;1;12.38;14;Appartement;75117
33489;48;;RUE;JOSEPH DE MAISTRE;3;57.85;59;Appartement;75118
33490;6;;RUE;COUSTOU;1;9.74;12;Appartement;75118
33491;130;;RUE;ORDENER;3;59.26;62;Appartement;75118
33492;122;;RUE;MARCADET;3;78.45;80;Appartement;75118
33493;2;;RUE;JULES JOUY;2;35.15;30;Appartement;75118
33494;2;;RUE;CYRANO DE BERGERAC;2;59.58;57;Appartement;75118
33495;5;;RUE;POULET;2;39.41;39;Appartement;75118
33496;24;;RUE;D ORAN;4;94.46;108;Appartement;75118
33497;12;;RUE;JEAN ROBERT;2;38.74;38;Appartement;75118
33498;43;;RUE;PAJOL;2;40.7;42;Appartement;75118
33499;1;;IMP;DES ANGLAIS;1;9.36;9;Appartement;75119
33500;26;;RUE;FESSART;3;50.01;51;Appartement;75119
33501;30;;AV;DE LAUMIERE;4;62.72;59;Appartement;75119
33502;11;;RUE;EDGAR POE;3;53.04;53;Appartement;75119
33503;25;;RUE;HENRI CHEVREAU;2;24.43;25;Appartement;75120
33504;17;;VLA;DE L ERMITAGE;2;25.92;25;Appartement;75120
33505;15;;RUE;DU SURMELIN;2;34.76;36;Appartement;75120
33506;64;;RUE;ORFILA;1;35.37;35;Appartement;75120
33507;16;;RUE;HAUDRY;1;21.45;21;Appartement;76351
33508;5;;RUE;DU MOULINET;1;35.31;32;Appartement;76540
33509;12;;RUE;EAU DE ROBEC;2;32.0;37;Appartement;76540
33510;9001;;;AVE DE GAULLE 27 FOUGERES;4;65.45;67;Appartement;77014
33511;17;;RUE;AUGUSTE VALLAUD;3;44.54;45;Appartement;77083
33512;3;;RUE;JEAN VERON;4;75.73;75;Appartement;77108
33513;81;;RUE;DE MEAUX;4;104.12;110;Appartement;77232
33514;1;;RUE;DES CAMPANULES;3;63.94;61;Appartement;77268
33515;4;;ALL;CONDORCET;3;62.75;67;Appartement;77284
33516;7;;RUE;JEAN MERMOZ;4;88.34;87;Appartement;77284
33517;9;;RUE;DU COMMANDANT BERGE;3;47.08;52;Appartement;77284
33518;20;;PL;JEAN BUREAU;1;36.89;37;Appartement;77284
33519;11;;RUE;LOUIS DREUX;3;70.1;65;Maison;77372
33520;9;;RUE;DU MOUTIERS;3;72.22;73;Appartement;77420
33521;13;;RUE;DE LA VALLEE;3;61.44;55;Appartement;77425
33522;21;;RUE;DE LA SENETTE;2;37.87;38;Appartement;78123
33523;31;;AV;DU MAL FOCH;5;115.02;133;Maison;78146
33524;1;;AV;DE ROCQUENCOURT;2;52.83;52;Appartement;78158
33525;10;;GR;GRANDE RUE;2;32.44;40;Appartement;78193
33526;8;;RUE;DES SOURCES;5;124.75;111;Maison;78220
33527;33;B;RUE;GEORGES POMPIDOU;2;39.17;44;Appartement;78220
33528;6;;ALL;VAN GOGH;4;83.27;83;Appartement;78372
33529;1;;RUE;DU VERMOIS;5;96.05;97;Appartement;78383
33530;12;;RUE;DES CARRIERES;2;48.44;48;Appartement;78401
33531;4;;ALL;DU BOSQUET;5;116.35;82;Maison;78401
33532;1;;AV;JEAN MERMOZ;3;63.08;62;Appartement;78418
33533;1;;AV;JEAN MERMOZ;4;75.3;76;Appartement;78418
33534;27;;RUE;DU CHAMP D AVOINE;5;94.37;95;Appartement;78423
33535;7;;ALL;GAMBETTA;4;71.92;75;Appartement;78440
33536;1;B;RUE;DU JEU DE PAUME;4;40.88;41;Appartement;78442
33537;24;;RUE;DES EBISOIRES;1;30.82;32;Appartement;78490
33538;49;;RUE;DE LA GARE;3;62.24;61;Appartement;78490
33539;26;;RUE;DE PARIS;3;55.58;56;Appartement;78502
33540;29;;RUE;CHASLES;1;33.89;33;Appartement;78517
33541;57;;RUE;DU MOULIN A VENT;1;19.2;20;Appartement;79191
33542;10;;RUE;DES CORDELIERS;2;46.72;49;Appartement;79202
33543;10;;RUE;CLEMENCEAU;1;24.6;26;Appartement;80649
33544;7;;RUE;DU DOCTEUR LABAT;1;18.96;24;Appartement;82121
33545;84;;RUE;JEAN JAURES;3;67.36;66;Appartement;83009
33546;9710;;CHE;DE FOURNIGUE;3;32.05;25;Maison;83016
33547;40;;RUE;DE LA GARE;3;59.69;70;Appartement;83054
33548;9001;;RES;LES RESTANQUES DU THOUAR;3;63.47;62;Appartement;83062
33549;0;;;LA PASSIFLORE;2;48.91;48;Appartement;83062
33550;9001;;;LE PYANET GRANDS CYPRES;3;72.28;72;Maison;83069
33551;799;;RTE;DE GIENS;2;32.11;32;Appartement;83069
33552;9238;;;CAVALIERE;3;42.47;43;Appartement;83070
33553;7;;BD;DE LA PLAGE;1;25.81;23;Appartement;83112
33554;388;;CHE;DE BERNE;5;104.32;100;Maison;83116
33555;91;;CHE;MOULIERES A CROIX DE PALUN;3;57.36;55;Appartement;83126
33556;9002;;RUE;VICTOR THOURON;4;79.65;79;Appartement;83137
33557;307;;AV;DU PORT DE PLAISANCE;4;82.8;74;Appartement;83137
33558;28;;RUE;CHEVALIER PAUL;1;50.73;54;Appartement;83137
33559;13;;RUE;MIRABEAU;3;81.0;85;Appartement;83137
33560;26;;RUE;GIMELLI;3;97.5;90;Appartement;83137
33561;42;;RUE;DU ROI RENE;4;71.37;71;Appartement;83137
33562;5;;RUE;GENERAL FAIDHERBE;2;37.0;39;Appartement;83137
33563;9100;;AV;DE L ELYSEE;3;64.22;66;Appartement;83137
33564;1075;;AV;DE VITON;2;57.43;58;Appartement;84003
33565;9;;IMP;PETIT SAINT JEAN;3;54.71;42;Appartement;84007
33566;44;;RUE;JEAN BAPTISTE BRUNEL;4;81.74;81;Maison;84007
33567;2;;PL;DU VIGUIER;3;64.58;64;Appartement;84007
33568;79;;AV;MONCLAR;2;38.13;37;Appartement;84007
33569;74;;RUE;DE LA REPUBLIQUE;2;55.2;56;Appartement;84031
33570;120;;CHE;DE VERCLOS;2;49.2;49;Appartement;84039
33571;5;;QUAI;DE LA CHARITE;2;36.5;36;Appartement;84054
33572;52;;AV;JOSEPH GARNIER;3;104.0;98;Maison;84065
33573;9001;;;LE PLAN;2;37.25;38;Appartement;84124
33574;17;;RUE;ACHARD;6;113.24;140;Appartement;85222
33575;89;;AV;DE LA CORNICHE;1;31.95;38;Appartement;85226
33576;9002;;RES;LE GOELAND MERLIN OCEAN;2;35.43;36;Appartement;85226
33577;3;;RUE;DE LA BRIQUETTERIE;3;44.75;44;Maison;85294
33578;21;;RUE;HAUTE;1;72.8;61;Appartement;88253
33579;11;;RUE;DE LA GRANDE JUIVERIE;2;48.4;49;Appartement;89387
33580;39;;AV;JEAN PIERRE BENARD;3;67.02;66;Appartement;91027
33581;40;;RUE;DAGOBERT;5;110.09;114;Maison;91027
33582;12;;RUE;DES TROIS PARTS;3;60.44;61;Appartement;91086
33583;20;;CITE;ANATOLE FRANCE;4;71.03;68;Appartement;91103
33584;36;;AV;MAZARIN;3;84.16;84;Appartement;91161
33585;14;;RUE;RENE CASSIN;3;58.37;58;Appartement;91174
33586;30;;BD;DU GENERAL DE GAULLE;1;33.55;33;Appartement;91201
33587;37;B;RUE;DES GAULOIS;3;54.53;54;Appartement;91326
33588;19;;RUE;JEAN DANAUX;2;39.11;39;Appartement;91326
33589;23;;RUE;DE LA SABLIERE;1;30.06;30;Appartement;91347
33590;2;;RUE;DE MOSCOU;4;77.0;74;Appartement;91377
33591;1;;ALL;DU CLOS TONNERRE;1;30.9;30;Appartement;91477
33592;114;;RUE;DE PARIS;3;54.58;53;Appartement;91477
33593;21;;RTE;DE LIERS;4;79.53;80;Appartement;91494
33594;64;;RUE;DE LIERS;1;36.83;38;Appartement;91570
33595;45;;RUE;HENRI DUNANT;1;26.87;27;Appartement;91589
33596;6;;RUE;DU RUISSEAU BLANC;4;83.68;82;Appartement;91665
33597;5;;ALL;ANDRE MALRAUX;5;89.98;99;Maison;91691
33598;9;;AV;DU BOIS;3;77.88;76;Appartement;92019
33599;4;;RUE;CHANCE MILLY;1;27.17;20;Appartement;92024
33600;50;;RUE;MEDERIC;3;148.91;105;Appartement;92024
33601;5;;RUE;DONATELLO;3;66.86;67;Appartement;92026
33602;21;;AV;ANDRE MALRAUX;5;105.89;106;Appartement;92044
33603;12;;RUE;RASPAIL;2;41.48;42;Appartement;92044
33604;12;;RUE;JACQUES IBERT;2;51.65;51;Appartement;92044
33605;9;;RUE;RAYMOND FASSIN;2;38.97;39;Appartement;92046
33606;195;;AV;ACHILLE PERETTI;4;8.84;98;Appartement;92051
33607;1;;RUE;DU TOUR DE L ETANG;3;76.65;77;Appartement;92060
33608;1;;ALL;DES ONDES;3;66.37;67;Appartement;92060
33609;31;;RUE;CHARLES FLOQUET;3;65.02;66;Appartement;92063
33610;24;;AV;DE LA REPUBLIQUE;1;35.03;36;Appartement;93031
33611;27;;RUE;ALEXIS LEPERE;1;21.27;21;Appartement;93048
33612;18;;RUE;CONDORCET;1;21.05;25;Appartement;93048
33613;25;;RUE;DU ONZE NOVEMBRE;1;13.6;13;Appartement;93050
33614;21;;RUE;DU DOCTEUR SUREAU;3;58.65;58;Appartement;93051
33615;23;;RUE;DES BOIS;4;56.46;75;Maison;93051
33616;4;;ALL;ARTHUR HONEGGER;4;66.94;68;Appartement;93064
33617;14;;RUE;FEDERICO FELLINI;2;45.99;46;Appartement;93066
33618;3;;RUE;JEUMONT;1;18.13;18;Appartement;93066
33619;12;;RUE;BERNARD GANTE;1;21.55;22;Appartement;93077
33620;31;;RTE;DE VILLENEUVE;3;57.99;56;Appartement;94001
33621;96;;RUE;VERON;2;25.15;25;Appartement;94002
33622;11;B;RUE;LEON MENU;4;100.01;103;Maison;94015
33623;49;;AV;PAUL VAILLANT COUTURIER;2;24.86;34;Appartement;94016
33624;22;;RUE;PIERRE MARIE DERRIEN;1;58.35;58;Appartement;94017
33625;8;;RUE;DE VERDUN;5;72.74;72;Appartement;94017
33626;7;;VLA;GALLIENI;4;65.86;66;Appartement;94017
33627;204;;BD;DE STALINGRAD;2;37.56;40;Appartement;94017
33628;4;;BD;JEAN MERMOZ;4;66.25;73;Appartement;94021
33629;21;;AV;ANATOLE FRANCE;4;79.49;79;Appartement;94022
33630;7;;AV;MAGELLAN;4;79.4;79;Appartement;94028
33631;4;;RUE;NOTRE DAME;2;36.51;40;Appartement;94033
33632;126;;AV;DE LA REPUBLIQUE;2;31.86;33;Appartement;94033
33633;25;;RUE;HENRI BARBUSSE;4;73.9;74;Appartement;94034
33634;59;;RUE;DU DOCT EMILE ROUX;4;68.37;68;Appartement;94034
33635;10;;RUE;EMILE BASTARD;4;76.32;76;Maison;94041
33636;9;;RUE;KLEBER;2;28.76;28;Appartement;94041
33637;2;;RUE;DU COLOMBIER;4;72.13;70;Appartement;94041
33638;28;;AV;DU GENERAL GALLIENI;3;68.76;61;Appartement;94042
33639;98;;AV;DE FONTAINEBLEAU;4;100.14;99;Appartement;94043
33640;25;;AV;EUGENE THOMAS;1;20.19;20;Appartement;94043
33641;4;;ALL;AUGUSTE RENOIR;4;140.35;126;Maison;94044
33642;25;;RUE;DE LYON;2;51.94;52;Appartement;94046
33643;25;;RUE;DU 18 JUIN 1940;3;65.92;66;Appartement;94046
33644;20;;RUE;CAZEAUX;6;159.38;130;Maison;94047
33645;55;;RUE;DE FONTENAY;1;20.17;19;Appartement;94052
33646;244;;AV;PIERRE BROSSOLETTE;3;68.09;67;Appartement;94058
33647;52;;AV;DU GEN DE GAULLE;3;32.2;61;Appartement;94067
33648;1;;SQ;NUNGESSER;3;46.16;45;Appartement;94067
33649;4;;RUE;LHOMME;3;63.26;63;Appartement;94068
33650;5;B;AV;DE LATTRE DE TASSIGNY;3;58.06;56;Appartement;94068
33651;71;;RUE;DU MARECHAL LECLERC;2;40.04;40;Appartement;94069
33652;53;;RUE;DU GENERAL LECLERC;1;18.52;19;Appartement;94071
33653;9;T;RUE;DES PENDANTS;4;81.75;80;Appartement;94071
